siblings;key;company_name;record_date;ex_date;annc_type;datepaid_payable;currency;value;tax;interest_start;interest_end; interest_rate;remarks;base;giving;price;before_consolidation;after_consolidation;particulars
19762;27491;SPDR DJIA ETF TRUST;23 Aug 2016;19 Aug 2016;DIVIDEND;13 Sep 2016;USD;0.65622;LESS TAX;;;;;;;;;;USD 0.65622 LESS TAX
19762;27343;COMFORTDELGRO CORPORATION LTD;22 Aug 2016;18 Aug 2016;DIVIDEND;29 Aug 2016;SGD;0.0425;ONE-TIER TAX;;;;;;;;;;SGD 0.0425 ONE-TIER TAX
19762;27344;DESIGN STUDIO GROUP LTD.;22 Aug 2016;18 Aug 2016;DIVIDEND;08 Sep 2016;SGD;0.0125;ONE-TIER TAX;;;;;;;;;;SGD 0.0125 ONE-TIER TAX
19762;27348;MAXI-CASH FIN SVCS CORP LTD;22 Aug 2016;18 Aug 2016;DIVIDEND;31 Aug 2016;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;27347;MEWAH INTERNATIONAL INC.;22 Aug 2016;18 Aug 2016;DIVIDEND;29 Aug 2016;SGD;0.003;ONE-TIER TAX;;;;;;;;;;SGD 0.003 ONE-TIER TAX
19762;27353;OLAM INTERNATIONAL LIMITED;22 Aug 2016;18 Aug 2016;DIVIDEND;29 Aug 2016;SGD;0.03;ONE-TIER TAX;;;;;;;;;;SGD 0.03 ONE-TIER TAX
19762;27339;SINGAPORE O&G LTD.;22 Aug 2016;18 Aug 2016;DIVIDEND;01 Sep 2016;SGD;0.0153;ONE-TIER TAX;;;;;;;;;;SGD 0.0153 ONE-TIER TAX
19762;27341;SINGAPORE TECH ENGINEERING LTD;22 Aug 2016;18 Aug 2016;DIVIDEND;30 Aug 2016;SGD;0.05;ONE-TIER TAX;;;;;;;;;;SGD 0.05 ONE-TIER TAX
19762;27340;UNITED GLOBAL LIMITED;22 Aug 2016;18 Aug 2016;DIVIDEND;05 Sep 2016;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;27346;WILMAR INTERNATIONAL LIMITED;22 Aug 2016;18 Aug 2016;DIVIDEND;30 Aug 2016;SGD;0.025;ONE-TIER TAX;;;;;;;;;;SGD 0.025 ONE-TIER TAX
19762;27540;'DAIRY FARM INT''L HOLDINGS LTD';19 Aug 2016;17 Aug 2016;DIVIDEND;12 Oct 2016;USD;0.065;None;;;;;;;;;;USD 0.065
19762;27542;HONGKONG LAND HOLDINGS LIMITED;19 Aug 2016;17 Aug 2016;DIVIDEND;12 Oct 2016;USD;0.06;None;;;;;;;;;;USD 0.06
19762;27536;JARDINE MATHESON HLDGS LTD;19 Aug 2016;17 Aug 2016;DIVIDEND;12 Oct 2016;SCRIP ALT USD;0.38;None;;;;;;;;;;SCRIP ALT USD 0.38
19762;27537;JARDINE STRATEGIC HLDGS LTD;19 Aug 2016;17 Aug 2016;DIVIDEND;12 Oct 2016;SCRIP ALT USD;0.09;None;;;;;;;;;;SCRIP ALT USD 0.09
19762;27541;MANDARIN ORIENTAL INTL LTD;19 Aug 2016;17 Aug 2016;DIVIDEND;12 Oct 2016;USD;0.015;None;;;;;;;;;;USD 0.015
19762;27322;SBS TRANSIT LTD;19 Aug 2016;17 Aug 2016;DIVIDEND;26 Aug 2016;SGD;0.0235;ONE-TIER TAX;;;;;;;;;;SGD 0.0235 ONE-TIER TAX
19762;27336;SOILBUILD CONSTRUCTION GRP LTD;19 Aug 2016;17 Aug 2016;DIVIDEND;26 Aug 2016;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;27324;UPP HOLDINGS LIMITED;19 Aug 2016;17 Aug 2016;DIVIDEND;31 Aug 2016;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;27312;BREADTALK GROUP LIMITED;18 Aug 2016;16 Aug 2016;DIVIDEND;02 Sep 2016;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;27307;GREAT EASTERN HLDGS LTD;18 Aug 2016;16 Aug 2016;DIVIDEND;02 Sep 2016;SGD;0.1;ONE-TIER TAX;;;;;;;;;;SGD 0.1 ONE-TIER TAX
19762;27328;SEMBCORP INDUSTRIES LTD;18 Aug 2016;16 Aug 2016;DIVIDEND;31 Aug 2016;SGD;0.04;ONE-TIER TAX;;;;;;;;;;SGD 0.04 ONE-TIER TAX
19762;27311;SINGAPORE POST LIMITED;18 Aug 2016;16 Aug 2016;DIVIDEND;31 Aug 2016;SGD;0.015;ONE-TIER TAX;;;;;;;;;;SGD 0.015 ONE-TIER TAX
19762;27305;VICOM LTD;18 Aug 2016;16 Aug 2016;DIVIDEND;25 Aug 2016;SGD;0.08;ONE-TIER TAX;;;;;;;;;;SGD 0.08 ONE-TIER TAX
19762;27285;CEI LIMITED;17 Aug 2016;15 Aug 2016;DIVIDEND;26 Aug 2016;SGD;0.0376;ONE-TIER TAX;;;;;;;;;;SGD 0.0376 ONE-TIER TAX
19762;27286;CEI LIMITED;17 Aug 2016;15 Aug 2016;DIVIDEND;26 Aug 2016;SGD;0.0104;ONE-TIER TAX;;;;;;;;;;SGD 0.0104 ONE-TIER TAX
19762;27515;DBS GROUP HOLDINGS LTD;17 Aug 2016;15 Aug 2016;DIVIDEND;29 Sep 2016;SCRIP DIV SCHEM SGD;0.3;ONE-TIER TAX;;;;;;;;;;SCRIP DIV SCHEM SGD 0.3 ONE-TIER TAX
19762;27306;GP INDUSTRIES LIMITED;17 Aug 2016;15 Aug 2016;DIVIDEND;25 Aug 2016;SGD;0.016;ONE-TIER TAX;;;;;;;;;;SGD 0.016 ONE-TIER TAX
19762;27298;ROXY-PACIFIC HOLDINGS LIMITED;17 Aug 2016;15 Aug 2016;DIVIDEND;25 Aug 2016;SGD;0.00503;ONE-TIER TAX;;;;;;;;;;SGD 0.00503 ONE-TIER TAX
19762;27290;SEMBCORP MARINE LTD;17 Aug 2016;15 Aug 2016;DIVIDEND;29 Aug 2016;SGD;0.015;ONE-TIER TAX;;;;;;;;;;SGD 0.015 ONE-TIER TAX
19762;27291;SINGAPORE REINSURANCE COR LTD;17 Aug 2016;15 Aug 2016;DIVIDEND;19 Sep 2016;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;27499;UNITED OVERSEAS BANK LTD;17 Aug 2016;15 Aug 2016;DIVIDEND;29 Sep 2016;SCRIP DIV SCH SGD;0.35;ONE-TIER TAX;;;;;;;;;;SCRIP DIV SCH SGD 0.35 ONE-TIER TAX
19762;27249;HYFLUX LTD;15 Aug 2016;11 Aug 2016;DIVIDEND;05 Sep 2016;SGD;0.002;ONE-TIER TAX;;;;;;;;;;SGD 0.002 ONE-TIER TAX
19762;27262;KSH HOLDINGS LIMITED;15 Aug 2016;11 Aug 2016;DIVIDEND;22 Aug 2016;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;27263;KSH HOLDINGS LIMITED;15 Aug 2016;11 Aug 2016;DIVIDEND;22 Aug 2016;SGD;0.015;ONE-TIER TAX;;;;;;;;;;SGD 0.015 ONE-TIER TAX
19762;27260;LIPPO MALLS INDO RETAIL TRUST;15 Aug 2016;11 Aug 2016;DIVIDEND;30 Aug 2016;;;;;;;;;;;;;010416 - 300616 SGD 0.0035
19762;27261;LIPPO MALLS INDO RETAIL TRUST;15 Aug 2016;11 Aug 2016;DIVIDEND;30 Aug 2016;;;;;;;;;;;;;010416 - 300616 SGD 0.005 TAX EXEMPT
19762;27087;HSBC ADR 10;12 Aug 2016;10 Aug 2016;DIVIDEND;28 Sep 2016;USD;0.5;None;;;;;;;;;;USD 0.5
19762;27024;ROYAL DUTCH SHELL A ADR 10;12 Aug 2016;10 Aug 2016;DIVIDEND;19 Sep 2016;USD;0.799;None;;;;;;;;;;USD 0.799
19762;27239;SHENG SIONG GROUP LTD;12 Aug 2016;10 Aug 2016;DIVIDEND;30 Aug 2016;SGD;0.019;ONE-TIER TAX;;;;;;;;;;SGD 0.019 ONE-TIER TAX
19762;27215;SINGAPORE SHIPPING CORP LTD;12 Aug 2016;10 Aug 2016;DIVIDEND;22 Aug 2016;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;27214;STAMFORD LAND CORPORATION LTD;12 Aug 2016;10 Aug 2016;DIVIDEND;22 Aug 2016;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;27233;STARHUB LTD;12 Aug 2016;10 Aug 2016;DIVIDEND;26 Aug 2016;SGD;0.05;ONE-TIER TAX;;;;;;;;;;SGD 0.05 ONE-TIER TAX
19762;27244;TALKMED GROUP LIMITED;12 Aug 2016;10 Aug 2016;DIVIDEND;22 Aug 2016;SGD;0.0228;ONE-TIER TAX;;;;;;;;;;SGD 0.0228 ONE-TIER TAX
19762;27196;ARA ASSET MANAGEMENT LIMITED;11 Aug 2016;08 Aug 2016;DIVIDEND;23 Aug 2016;SGD;0.023;ONE-TIER TAX;;;;;;;;;;SGD 0.023 ONE-TIER TAX
19762;27197;OLD CHANG KEE LTD.;11 Aug 2016;08 Aug 2016;DIVIDEND;25 Aug 2016;SGD;0.045;ONE-TIER TAX;;;;;;;;;;SGD 0.045 ONE-TIER TAX
19762;27370;OUE COMMERCIAL REIT;11 Aug 2016;08 Aug 2016;DIVIDEND;06 Sep 2016;;;;;;;;;;;;;010116 - 300616 SGD 0.0076 TAX EXEMPT
19762;27371;OUE COMMERCIAL REIT;11 Aug 2016;08 Aug 2016;DIVIDEND;06 Sep 2016;;;;;;;;;;;;;010116 - 300616 SGD 0.0072
19762;27372;OUE COMMERCIAL REIT;11 Aug 2016;08 Aug 2016;DIVIDEND;06 Sep 2016;;;;;;;;;;;;;010116 - 300616 SGD 0.012 LESS TAX
19762;27184;SWING MEDIA TECHNOLOGY GRP LTD;11 Aug 2016;08 Aug 2016;DIVIDEND;22 Aug 2016;SGD;0.01;None;;;;;;;;;;SGD 0.01
19762;27416;ASCENDAS REAL ESTATE INV TRUST;10 Aug 2016;05 Aug 2016;DIVIDEND;09 Sep 2016;;;;;;;;;;;;;010416-100816 SGD 0.00221 TAX EXEMPT
19762;27417;ASCENDAS REAL ESTATE INV TRUST;10 Aug 2016;05 Aug 2016;DIVIDEND;09 Sep 2016;;;;;;;;;;;;;010416-100816 SGD 0.00025
19762;27418;ASCENDAS REAL ESTATE INV TRUST;10 Aug 2016;05 Aug 2016;DIVIDEND;09 Sep 2016;;;;;;;;;;;;;010416-100816 SGD 0.05389 LESS TAX
19762;27174;BUKIT SEMBAWANG ESTATES LTD;10 Aug 2016;05 Aug 2016;DIVIDEND;19 Aug 2016;SGD;0.29;ONE-TIER TAX;;;;;;;;;;SGD 0.29 ONE-TIER TAX
19762;27175;BUKIT SEMBAWANG ESTATES LTD;10 Aug 2016;05 Aug 2016;DIVIDEND;19 Aug 2016;SGD;0.04;ONE-TIER TAX;;;;;;;;;;SGD 0.04 ONE-TIER TAX
19762;27170;CHALLENGER TECHNOLOGIES LTD;10 Aug 2016;05 Aug 2016;DIVIDEND;22 Aug 2016;SGD;0.011;ONE-TIER TAX;;;;;;;;;;SGD 0.011 ONE-TIER TAX
19762;27166;HIAP SENG ENGINEERING LTD;10 Aug 2016;05 Aug 2016;DIVIDEND;26 Aug 2016;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;27179;NEO GROUP LIMITED;10 Aug 2016;05 Aug 2016;DIVIDEND;18 Aug 2016;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;27356;OUE HOSPITALITY TRUST;10 Aug 2016;05 Aug 2016;DIVIDEND;01 Sep 2016;;;;;;;;;;;;;010416-300616 SGD 0.0092 LESS TAX
19762;27181;SINGHAIYI GROUP LTD.;10 Aug 2016;05 Aug 2016;DIVIDEND;18 Aug 2016;SGD;0.002;ONE-TIER TAX;;;;;;;;;;SGD 0.002 ONE-TIER TAX
19762;27173;YOMA STRATEGIC HOLDINGS LTD;10 Aug 2016;05 Aug 2016;DIVIDEND;18 Aug 2016;SGD;0.0025;ONE-TIER TAX;;;;;;;;;;SGD 0.0025 ONE-TIER TAX
19762;27313;CDL HOSPITALITY TRUSTS;08 Aug 2016;04 Aug 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;010116-300616 SGD 0.0098 TAX EXEMPT
19762;27314;CDL HOSPITALITY TRUSTS;08 Aug 2016;04 Aug 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;010116-300616 SGD 0.0008
19762;27315;CDL HOSPITALITY TRUSTS;08 Aug 2016;04 Aug 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;010116-300616 SGD 0.0339 LESS TAX
19762;27335;FAR EAST HOSPITALITY TRUST;08 Aug 2016;04 Aug 2016;DIVIDEND;01 Sep 2016;;;;;;;;;;;;;010416-300616 SGD 0.0101 LESS TAX
19762;27138;FISCHER TECH LTD;08 Aug 2016;04 Aug 2016;DIVIDEND;18 Aug 2016;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;27139;FISCHER TECH LTD;08 Aug 2016;04 Aug 2016;DIVIDEND;18 Aug 2016;SGD;0.03;ONE-TIER TAX;;;;;;;;;;SGD 0.03 ONE-TIER TAX
19762;27326;FORTUNE REAL ESTATE INV TRUST;08 Aug 2016;04 Aug 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;010116-300616 HKD 0.2478 TAX EXEMPT
19762;27136;IFAST CORPORATION LTD.;08 Aug 2016;04 Aug 2016;DIVIDEND;19 Aug 2016;SGD;0.0068;ONE-TIER TAX;;;;;;;;;;SGD 0.0068 ONE-TIER TAX
19762;27141;METRO HOLDINGS LIMITED;08 Aug 2016;04 Aug 2016;DIVIDEND;18 Aug 2016;SGD;0.05;ONE-TIER TAX;;;;;;;;;;SGD 0.05 ONE-TIER TAX
19762;27142;METRO HOLDINGS LIMITED;08 Aug 2016;04 Aug 2016;DIVIDEND;18 Aug 2016;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;27295;STARHILL GLOBAL REIT;08 Aug 2016;04 Aug 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;010416 - 300616 SGD 0.0033
19762;27296;STARHILL GLOBAL REIT;08 Aug 2016;04 Aug 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;010416 - 300616 SGD 0.0096 LESS TAX
19762;27446;AIMS AMP CAP INDUSTRIAL REIT;05 Aug 2016;03 Aug 2016;DIVIDEND;22 Sep 2016;;;;;;;;;;;;;010416-300616 SGD 0.00096 TAX EXEMPT
19762;27447;AIMS AMP CAP INDUSTRIAL REIT;05 Aug 2016;03 Aug 2016;DIVIDEND;22 Sep 2016;;;;;;;;;;;;;010416-300616 SGD 0.00089
19762;27448;AIMS AMP CAP INDUSTRIAL REIT;05 Aug 2016;03 Aug 2016;DIVIDEND;22 Sep 2016;;;;;;;;;;;;;010416-300616 SGD 0.02565 LESS TAX
19762;27132;COURTS ASIA LIMITED;05 Aug 2016;03 Aug 2016;DIVIDEND;19 Aug 2016;SGD;0.0129;ONE-TIER TAX;;;;;;;;;;SGD 0.0129 ONE-TIER TAX
19762;27127;GLOBAL LOGISTIC PROP LIMITED;05 Aug 2016;03 Aug 2016;DIVIDEND;22 Aug 2016;SGD;0.06;ONE-TIER TAX;;;;;;;;;;SGD 0.06 ONE-TIER TAX
19762;27147;OVERSEA-CHINESE BANKING CORP;05 Aug 2016;03 Aug 2016;DIVIDEND;18 Aug 2016;SGD;0.18;ONE-TIER TAX;;;;;;;;;;SGD 0.18 ONE-TIER TAX
19762;27093;BAN LEONG TECHNOLOGIES LIMITED;04 Aug 2016;02 Aug 2016;DIVIDEND;15 Aug 2016;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;27451;CAPITALAND RETAIL CHINA TRUST;04 Aug 2016;02 Aug 2016;DIVIDEND;20 Sep 2016;;;;;;;;;;;;;0101-300616
19762;27452;CAPITALAND RETAIL CHINA TRUST;04 Aug 2016;02 Aug 2016;DIVIDEND;20 Sep 2016;;;;;;;;;;;;;0101-300616
19762;27445;HUTCHISON PORT HOLDINGS TRUST;04 Aug 2016;02 Aug 2016;DIVIDEND;21 Sep 2016;;;;;;;;;;;;;010116 - 300616 HKD 0.14 TAX EXEMPT
19762;27088;POWERMATIC DATA SYSTEMS LTD;04 Aug 2016;02 Aug 2016;DIVIDEND;17 Aug 2016;SGD;0.05;ONE-TIER TAX;;;;;;;;;;SGD 0.05 ONE-TIER TAX
19762;27101;SINGAPORE AIRLINES LTD;04 Aug 2016;02 Aug 2016;DIVIDEND;17 Aug 2016;SGD;0.35;ONE-TIER TAX;;;;;;;;;;SGD 0.35 ONE-TIER TAX
19762;27098;SINGTEL;04 Aug 2016;02 Aug 2016;DIVIDEND;17 Aug 2016;SGD;0.107;ONE-TIER TAX;;;;;;;;;;SGD 0.107 ONE-TIER TAX
19762;27301;VIVA INDUSTRIAL TRUST;04 Aug 2016;02 Aug 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.00284 TAX EXEMPT
19762;27302;VIVA INDUSTRIAL TRUST;04 Aug 2016;02 Aug 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.01466 LESS TAX
19762;27126;BOUSTEAD SINGAPORE LIMITED;03 Aug 2016;01 Aug 2016;DIVIDEND;19 Aug 2016;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;27317;MAPLETREE COMMERCIAL TRUST;03 Aug 2016;01 Aug 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;010416-030816 SGD 0.0277 LESS TAX
19762;27299;MAPLETREE INDUSTRIAL TRUST;03 Aug 2016;01 Aug 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.0285 LESS TAX
19762;27277;PARKWAYLIFE REIT;03 Aug 2016;01 Aug 2016;DIVIDEND;25 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.0035 TAX EXEMPT
19762;27278;PARKWAYLIFE REIT;03 Aug 2016;01 Aug 2016;DIVIDEND;25 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.0049
19762;27279;PARKWAYLIFE REIT;03 Aug 2016;01 Aug 2016;DIVIDEND;25 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.0217 LESS TAX
19762;27070;THE HOUR GLASS LIMITED;03 Aug 2016;01 Aug 2016;DIVIDEND;12 Aug 2016;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;27381;MAPLETREE LOGISTICS TRUST;02 Aug 2016;29 Jul 2016;DIVIDEND;02 Sep 2016;;;;;;;;;;;;;0104-300616
19762;27382;MAPLETREE LOGISTICS TRUST;02 Aug 2016;29 Jul 2016;DIVIDEND;02 Sep 2016;;;;;;;;;;;;;0104-300616
19762;27383;MAPLETREE LOGISTICS TRUST;02 Aug 2016;29 Jul 2016;DIVIDEND;02 Sep 2016;;;;;;;;;;;;;0104-300616
19762;27384;MAPLETREE LOGISTICS TRUST;02 Aug 2016;29 Jul 2016;DIVIDEND;02 Sep 2016;;;;;;;;;;;;;0104-300616
19762;27157;STI ETF;02 Aug 2016;29 Jul 2016;DIVIDEND;17 Aug 2016;SGD;0.042;TAX EXEMPT;;;;;;;;;;SGD 0.042 TAX EXEMPT
19762;27056;UNITED OVERSEAS INSURANCE LTD;02 Aug 2016;29 Jul 2016;DIVIDEND;12 Aug 2016;SGD;0.03;ONE-TIER TAX;;;;;;;;;;SGD 0.03 ONE-TIER TAX
19762;27424;CAMBRIDGE INDUSTRIAL TRUST;01 Aug 2016;28 Jul 2016;DIVIDEND;31 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.01078 LESS TAX
19762;27268;CAPITALAND MALL TRUST;01 Aug 2016;28 Jul 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.0274 LESS TAX
19762;27300;FRASERS COMMERCIAL TRUST;01 Aug 2016;28 Jul 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;0104-300616
19762;27281;FRASERS COMMERCIAL TRUST;01 Aug 2016;28 Jul 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;0104-300616
19762;27332;FRASERS COMMERCIAL TRUST;01 Aug 2016;28 Jul 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;0104-300616
19762;27280;'SABANA SHARI''AH COMPLIANT REIT';01 Aug 2016;28 Jul 2016;DIVIDEND;30 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.0123 LESS TAX
19762;27047;VALUETRONICS HOLDINGS LIMITED;01 Aug 2016;28 Jul 2016;DIVIDEND;12 Aug 2016;HKD;0.07;None;;;;;;;;;;HKD 0.07
19762;27048;VALUETRONICS HOLDINGS LIMITED;01 Aug 2016;28 Jul 2016;DIVIDEND;12 Aug 2016;HKD;0.13;None;;;;;;;;;;HKD 0.13
19762;27038;KEPPEL CORPORATION LIMITED;29 Jul 2016;27 Jul 2016;DIVIDEND;10 Aug 2016;SGD;0.08;ONE-TIER TAX;;;;;;;;;;SGD 0.08 ONE-TIER TAX
19762;27032;SIA ENGINEERING CO LTD;29 Jul 2016;27 Jul 2016;DIVIDEND;12 Aug 2016;SGD;0.08;ONE-TIER TAX;;;;;;;;;;SGD 0.08 ONE-TIER TAX
19762;27221;SUNTEC REAL ESTATE INV TRUST;29 Jul 2016;27 Jul 2016;DIVIDEND;25 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.00428 TAX EXEMPT
19762;27222;SUNTEC REAL ESTATE INV TRUST;29 Jul 2016;27 Jul 2016;DIVIDEND;25 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.00316
19762;27223;SUNTEC REAL ESTATE INV TRUST;29 Jul 2016;27 Jul 2016;DIVIDEND;25 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.01757 LESS TAX
19762;27226;ASCOTT RESIDENCE TRUST;28 Jul 2016;26 Jul 2016;DIVIDEND;24 Aug 2016;;;;;;;;;;;;;230316-300616 SGD 0.00365 TAX EXEMPT
19762;27227;ASCOTT RESIDENCE TRUST;28 Jul 2016;26 Jul 2016;DIVIDEND;24 Aug 2016;;;;;;;;;;;;;230316-300616 SGD 0.01628
19762;27228;ASCOTT RESIDENCE TRUST;28 Jul 2016;26 Jul 2016;DIVIDEND;24 Aug 2016;;;;;;;;;;;;;230316-300616 SGD 0.00297 LESS TAX
19762;27235;CACHE LOGISTICS TRUST;28 Jul 2016;26 Jul 2016;DIVIDEND;26 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.00267 TAX EXEMPT
19762;27236;CACHE LOGISTICS TRUST;28 Jul 2016;26 Jul 2016;DIVIDEND;26 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.01722 LESS TAX
19762;27272;CAPITALAND COMMERCIAL TRUST;28 Jul 2016;26 Jul 2016;DIVIDEND;25 Aug 2016;;;;;;;;;;;;;0101-300616 SGD 0.0439 LESS TAX
19762;27005;CORTINA HOLDINGS LIMITED;28 Jul 2016;26 Jul 2016;DIVIDEND;05 Aug 2016;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;27020;JAPAN FOODS HOLDING LTD.;28 Jul 2016;26 Jul 2016;DIVIDEND;15 Aug 2016;SGD;0.0125;ONE-TIER TAX;;;;;;;;;;SGD 0.0125 ONE-TIER TAX
19762;27019;M1 LIMITED;28 Jul 2016;26 Jul 2016;DIVIDEND;04 Aug 2016;SGD;0.07;ONE-TIER TAX;;;;;;;;;;SGD 0.07 ONE-TIER TAX
19762;27273;KEPPEL REIT;27 Jul 2016;25 Jul 2016;DIVIDEND;26 Aug 2016;;;;;;;;;;;;;DRP
19762;27274;KEPPEL REIT;27 Jul 2016;25 Jul 2016;DIVIDEND;26 Aug 2016;;;;;;;;;;;;;DRP
19762;27275;KEPPEL REIT;27 Jul 2016;25 Jul 2016;DIVIDEND;26 Aug 2016;;;;;;;;;;;;;DRP
19762;27329;KEPPEL REIT;27 Jul 2016;25 Jul 2016;DIVIDEND;26 Aug 2016;;;;;;;;;;;;;DRP
19762;27245;KEPPEL DC REIT;26 Jul 2016;22 Jul 2016;DIVIDEND;31 Aug 2016;;;;;;;;;;;;;010116-300616 SGD 0.0179 TAX EXEMPT
19762;27246;KEPPEL DC REIT;26 Jul 2016;22 Jul 2016;DIVIDEND;31 Aug 2016;;;;;;;;;;;;;010116-300616 SGD 0.0155 LESS TAX
19762;26979;KEPPEL INFRA TRUST WEF 2015;26 Jul 2016;22 Jul 2016;DIVIDEND;19 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.0093 TAX EXEMPT
19762;26974;SATS LTD.;26 Jul 2016;22 Jul 2016;DIVIDEND;10 Aug 2016;SGD;0.1;ONE-TIER TAX;;;;;;;;;;SGD 0.1 ONE-TIER TAX
19762;27193;FIRST REAL ESTATE INV TRUST;25 Jul 2016;21 Jul 2016;DIVIDEND;26 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.0115 TAX EXEMPT
19762;27194;FIRST REAL ESTATE INV TRUST;25 Jul 2016;21 Jul 2016;DIVIDEND;26 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.0089
19762;27195;FIRST REAL ESTATE INV TRUST;25 Jul 2016;21 Jul 2016;DIVIDEND;26 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.0007 LESS TAX
19762;27258;FRASERS CENTREPOINT TRUST;25 Jul 2016;21 Jul 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;010416 - 300616 SGD 0.00135 TAX EXEMPT
19762;27259;FRASERS CENTREPOINT TRUST;25 Jul 2016;21 Jul 2016;DIVIDEND;29 Aug 2016;;;;;;;;;;;;;010416 - 300616 SGD 0.02905 LESS TAX
19762;26966;DUTY FREE INTERNATIONALLIMITED;22 Jul 2016;20 Jul 2016;DIVIDEND;10 Aug 2016;SGD;0.0125;ONE-TIER TAX;;;;;;;;;;SGD 0.0125 ONE-TIER TAX
19762;26933;SINGAPORE POST LIMITED;21 Jul 2016;19 Jul 2016;DIVIDEND;03 Aug 2016;SGD;0.025;ONE-TIER TAX;;;;;;;;;;SGD 0.025 ONE-TIER TAX
19762;27133;SOILBUILD BUSINESS SPACE REIT;21 Jul 2016;19 Jul 2016;DIVIDEND;16 Aug 2016;;;;;;;;;;;;;010416-300616 SGD 0.01565 LESS TAX
19762;26931;SMRT CORPORATION LTD;20 Jul 2016;18 Jul 2016;DIVIDEND;04 Aug 2016;SGD;0.025;ONE-TIER TAX;;;;;;;;;;SGD 0.025 ONE-TIER TAX
19762;27250;SPDR DJIA ETF TRUST;19 Jul 2016;15 Jul 2016;DIVIDEND;15 Aug 2016;USD;0.13475;LESS TAX;;;;;;;;;;USD 0.13475 LESS TAX
19762;27052;SPH REIT;15 Jul 2016;13 Jul 2016;DIVIDEND;16 Aug 2016;;;;;;;;;;;;;010316 - 310516 SGD 0.0136 LESS TAX
19762;26869;ACROMEC LIMITED;12 Jul 2016;08 Jul 2016;DIVIDEND;20 Jul 2016;SGD;0.003;ONE-TIER TAX;;;;;;;;;;SGD 0.003 ONE-TIER TAX
19762;26894;LYXOR ETF ASIA REAL ESTATE 10;11 Jul 2016;07 Jul 2016;DIVIDEND;19 Jul 2016;USD;0.2;None;;;;;;;;;;USD 0.2
