Stock Name;Ticker;Exchange Name;Currency;
Netscout Systems I;NTCT;NASDAQ;USD;
Intec Pharma Ord Shr;NTEC;NASDAQ;USD;
Netease Inc Ads;NTES;NASDAQ;USD;
Netgear Inc;NTGR;NASDAQ;USD;
Northern Tech Inc;NTIC;NASDAQ;USD;
Intellia Thera CS;NTLA;NASDAQ;USD;
Nutanix Inc;NTNX;NASDAQ;USD;
Natera Inc Common ST;NTRA;NASDAQ;USD;
Nutrisystem Inc;NTRI;NASDAQ;USD;
Northern Trust Corp;NTRS;NASDAQ;USD;
Northern TR Dep Shs;NTRSP;NASDAQ;USD;
Netsol Tech Inc;NTWK;NASDAQ;USD;
Nuance Communicatns;NUAN;NASDAQ;USD;
Neurometrix Inc;NURO;NASDAQ;USD;
Neurometrix Inc Wt;NUROW;NASDAQ;USD;
Nutraceutical Intl;NUTR;NASDAQ;USD;
Nuvasive Inc;NUVA;NASDAQ;USD;
Novavax Inc;NVAX;NASDAQ;USD;
Neovasc Inc;NVCN;NASDAQ;USD;
Novocure Ltd Ord Sh;NVCR;NASDAQ;USD;
Nvidia Corporation;NVDA;NASDAQ;USD;
Novadaq Technologies;NVDQ;NASDAQ;USD;
Nve Corp;NVEC;NASDAQ;USD;
Nv5 Global Cmn;NVEE;NASDAQ;USD;
Nexvet Biopharma Ord;NVET;NASDAQ;USD;
Nova Lifestyle Inc;NVFY;NASDAQ;USD;
Novogen Ltd Ads;NVGN;NASDAQ;USD;
Invivo Theraptc Cmn;NVIV;NASDAQ;USD;
Novelion Therapeutics Inc.;NVLN;NASDAQ;USD;
Nivalis Thera Cmn ST;NVLS;NASDAQ;USD;
Nova Measuring Instr;NVMI;NASDAQ;USD;
Nuvectra Corp Cmn ST;NVTR;NASDAQ;USD;
Northwest Bancshares;NWBI;NASDAQ;USD;
Norwood Financial Cp;NWFL;NASDAQ;USD;
Natl Wstrn Life Gp A;NWLI;NASDAQ;USD;
Northwest Pipe Co;NWPX;NASDAQ;USD;
News Cp Cl B Cmn ST;NWS;NASDAQ;USD;
News Cp Cl A Cmn ST;NWSA;NASDAQ;USD;
Nexeo Solutions Inc;NXEO;NASDAQ;USD;
Nexeo Solutions Inc;NXEOU;NASDAQ;USD;
Nexeo Solutions Inc;NXEOW;NASDAQ;USD;
Nxp Semiconductors;NXPI;NASDAQ;USD;
Nexstar Broadcasting;NXST;NASDAQ;USD;
Nxt-Id Inc Cmn Stk;NXTD;NASDAQ;USD;
Nxt-Id Inc Warrant;NXTDW;NASDAQ;USD;
Nxstage Medical Inc;NXTM;NASDAQ;USD;
New York Mtge Trust;NYMT;NASDAQ;USD;
New York Mort 7.875;NYMTO;NASDAQ;USD;
New York Mrtg 7.75 B;NYMTP;NASDAQ;USD;
Nymox Pharm Corp;NYMX;NASDAQ;USD;
Empire Resorts Inc;NYNY;NASDAQ;USD;
Origo Acquisition Corp.;OACQ;NASDAQ;USD;
Origo Acquisition Corp.;OACQR;NASDAQ;USD;
Origo Acquisition Corp.;OACQW;NASDAQ;USD;
Oasmia Pharmaceu Ads;OASM;NASDAQ;USD;
Optibase Ltd;OBAS;NASDAQ;USD;
Ocean Bio Chem Inc;OBCI;NASDAQ;USD;
Obalon Therapeutics Inc;OBLN;NASDAQ;USD;
Obseva Sa Ordinary Shares;OBSV;NASDAQ;USD;
Optical Cable Corp;OCC;NASDAQ;USD;
Oceanfirst Finl Corp;OCFC;NASDAQ;USD;
Oclaro Inc;OCLR;NASDAQ;USD;
Ocera Therapeutics;OCRX;NASDAQ;USD;
Ocular Therapeut Cmn;OCUL;NASDAQ;USD;
Old Dominion Freig;ODFL;NASDAQ;USD;
Office Depot Cmn;ODP;NASDAQ;USD;
Orion Energy Syst Cmn;OESX;NASDAQ;USD;
Oconee Fed Fin Corp;OFED;NASDAQ;USD;
Orthofix Intl Nv;OFIX;NASDAQ;USD;
Omega Flex Inc;OFLX;NASDAQ;USD;
Ofs Capital Corporat;OFS;NASDAQ;USD;
Oncogenex Pharma;OGXI;NASDAQ;USD;
Oha Investmnt Cp Cmn;OHAI;NASDAQ;USD;
One Horizon Grp Cmn;OHGI;NASDAQ;USD;
Ohr Pharmceutial Cmn;OHRP;NASDAQ;USD;
O2Micro Intl Ltd;OIIM;NASDAQ;USD;
Southwest Bncp Inc;OKSB;NASDAQ;USD;
Old Line Bancshs MD;OLBK;NASDAQ;USD;
The Long-Term Care ETF;OLD;NASDAQ;USD;
Universal Display;OLED;NASDAQ;USD;
Ollies Bargain CS;OLLI;NASDAQ;USD;
Grupo Aeroportuario;OMAB;NASDAQ;USD;
Omnicell Inc;OMCL;NASDAQ;USD;
Oncomed Pharma;OMED;NASDAQ;USD;
Omeros Corporation;OMER;NASDAQ;USD;
Odyssey Marine Expl;OMEX;NASDAQ;USD;
On Semiconductor;ON;NASDAQ;USD;
Old National Bncp Cmn;ONB;NASDAQ;USD;
Spark Therap Cmn;ONCE;NASDAQ;USD;
Oncosec Medical Cmn;ONCS;NASDAQ;USD;
Nasdaq Comp Ndx Fund;ONEQ;NASDAQ;USD;
Oncobiologics Inc;ONS;NASDAQ;USD;
Oncobiologics Inc;ONSIW;NASDAQ;USD;
Oncobiologics Inc;ONSIZ;NASDAQ;USD;
Onconova Therapeutic;ONTX;NASDAQ;USD;
Onconova Therapeutics Inc;ONTXW;NASDAQ;USD;
Onvia Inc;ONVI;NASDAQ;USD;
Organovo Holdings;ONVO;NASDAQ;USD;
Opus Bank Cmn Stk;OPB;NASDAQ;USD;
Opgen Inc Cmn Stk;OPGN;NASDAQ;USD;
Opgen Inc Warrant;OPGNW;NASDAQ;USD;
Optimumbank Hldgs;OPHC;NASDAQ;USD;
Ophthotech Corp Cmn;OPHT;NASDAQ;USD;
Opko Health Inc;OPK;NASDAQ;USD;
Old Point Finl Cp;OPOF;NASDAQ;USD;
Ocean Power Tech Inc;OPTT;NASDAQ;USD;
Opexa Therapeutics;OPXA;NASDAQ;USD;
Opexa Therap Warrant;OPXAW;NASDAQ;USD;
Orbcomm Inc;ORBC;NASDAQ;USD;
Orbotech Ltd;ORBK;NASDAQ;USD;
Orexigen Therapeutic;OREX;NASDAQ;USD;
The Organics ETF;ORG;NASDAQ;USD;
Ocean Rig Udw Inc;ORIG;NASDAQ;USD;
Oritani Financial;ORIT;NASDAQ;USD;
O'Reilly Automotive;ORLY;NASDAQ;USD;
Oramed Pharma Cmn;ORMP;NASDAQ;USD;
Bio Blast Pharma Ltd;ORPN;NASDAQ;USD;
Orrstown Finl Svcs;ORRF;NASDAQ;USD;
Old Second Bancorp;OSBC;NASDAQ;USD;
Old Second Bncp;OSBCP;NASDAQ;USD;
Osiris Therapeutics;OSIR;NASDAQ;USD;
O S I Systems Inc;OSIS;NASDAQ;USD;
SLM Cp NTS Srs A;OSM;NASDAQ;USD;
Ossen Innovation Co;OSN;NASDAQ;USD;
Overstock.Com Inc;OSTK;NASDAQ;USD;
Orasure Tech Inc;OSUR;NASDAQ;USD;
Otelco Cl A Cmn;OTEL;NASDAQ;USD;
Open Text Cp;OTEX;NASDAQ;USD;
Otonomy Inc;OTIC;NASDAQ;USD;
On Track Innovations;OTIV;NASDAQ;USD;
Otter Tail Corp;OTTR;NASDAQ;USD;
Ottawa Saving Bcp Il;OTTW;NASDAQ;USD;
Ovascience Cmn Stk;OVAS;NASDAQ;USD;
Ohio Valley Banc Cp;OVBC;NASDAQ;USD;
Oak Valley Bancp CA;OVLY;NASDAQ;USD;
Oxbridge Ord Shrs;OXBR;NASDAQ;USD;
Oxbridge Warrants;OXBRW;NASDAQ;USD;
Oxford Immunotec;OXFD;NASDAQ;USD;
Oxford Lane Capital;OXLC;NASDAQ;USD;
Oxford Lane 8.125 Pf;OXLCN;NASDAQ;USD;
Oxford Lane Cap 7.5;OXLCO;NASDAQ;USD;
Bank of The Ozarks;OZRK;NASDAQ;USD;
Pacific Spec Acq Ord;PAAC;NASDAQ;USD;
Pacific Spc Aq Right;PAACR;NASDAQ;USD;
Pacific Spc Acq Unit;PAACU;NASDAQ;USD;
Pacific Spc Acq Wrnt;PAACW;NASDAQ;USD;
Pan Amer Silver Corp;PAAS;NASDAQ;USD;
Pacific Biosciences;PACB;NASDAQ;USD;
Pace Hlds Cl A Ord;PACE;NASDAQ;USD;
Pace Holdings Co Un;PACEU;NASDAQ;USD;
Pace Holdings Cor Wt;PACEW;NASDAQ;USD;
Pacwest Bancorp;PACW;NASDAQ;USD;
Powershares Global A;PAGG;NASDAQ;USD;
Phibro Anl Htlh A Cmn;PAHC;NASDAQ;USD;
Pangaea Logistics So;PANL;NASDAQ;USD;
Patriot TR HD Cmn;PATI;NASDAQ;USD;
Patrick Inds Inc;PATK;NASDAQ;USD;
Pavmed Inc Cmn;PAVM;NASDAQ;USD;
Pavmed Inc Wt;PAVMW;NASDAQ;USD;
Paychex Inc;PAYX;NASDAQ;USD;
Pb Bancorp Inc;PBBI;NASDAQ;USD;
People's United Finl;PBCT;NASDAQ;USD;
Peoples Utd Finl Inc.;PBCTP;NASDAQ;USD;
Pathfinder Bcp MD;PBHC;NASDAQ;USD;
Porter Bancorp Inc;PBIB;NASDAQ;USD;
Prudential Bancorp;PBIP;NASDAQ;USD;
Prima Biomed Ltd;PBMD;NASDAQ;USD;
Paragon Commercial Corporation;PBNC;NASDAQ;USD;
Potbelly Corp Cmn;PBPB;NASDAQ;USD;
Poage Bankshares Inc;PBSK;NASDAQ;USD;
Puma Biotechnology;PBYI;NASDAQ;USD;
Paccar Inc;PCAR;NASDAQ;USD;
Pacific Continental;PCBK;NASDAQ;USD;
Potlatch Cp;PCH;NASDAQ;USD;
Priceline Group;PCLN;NASDAQ;USD;
PCM Inc;PCMI;NASDAQ;USD;
Pendrell Corporation;PCO;NASDAQ;USD;
Points Intl Ltd;PCOM;NASDAQ;USD;
Pacira Pharm Inc;PCRX;NASDAQ;USD;
Pc-Tel Inc;PCTI;NASDAQ;USD;
Paylocity Hldng Corp;PCTY;NASDAQ;USD;
Park City Group Cmn;PCYG;NASDAQ;USD;
Pure Cycle Corp;PCYO;NASDAQ;USD;
PS DB Optimum Yield Diversified Commodity Strate;PDBC;NASDAQ;USD;
Pdc Energy Inc;PDCE;NASDAQ;USD;
Patterson Companies;PDCO;NASDAQ;USD;
Pro-Dex Inc New;PDEX;NASDAQ;USD;
Pdf Solutions Inc;PDFS;NASDAQ;USD;
Pdl Biopharma Inc;PDLI;NASDAQ;USD;
Powershares DWA Momentum Portfolio;PDP;NASDAQ;USD;
Pdvwireless Cmn Stk;PDVW;NASDAQ;USD;
Peoples Bancorp Nc;PEBK;NASDAQ;USD;
Peoples Bancorp Inc;PEBO;NASDAQ;USD;
Pegasystems Inc;PEGA;NASDAQ;USD;
Pattern Energy Cl A;PEGI;NASDAQ;USD;
Pacific Ethanol Inc;PEIX;NASDAQ;USD;
Penn Natl Gaming Inc;PENN;NASDAQ;USD;
Perfumania Hld Inc;PERF;NASDAQ;USD;
Perion Network Ltd;PERI;NASDAQ;USD;
Perry Ellis Int;PERY;NASDAQ;USD;
Perma-Fix Envir;PESI;NASDAQ;USD;
Petmed Express Inc;PETS;NASDAQ;USD;
Aratana Theraptcs Cmn;PETX;NASDAQ;USD;
High-Yield Eq Div Achievers Powershares;PEY;NASDAQ;USD;
Dynamic Consumer Disc Powershares;PEZ;NASDAQ;USD;
Preferred Bank La;PFBC;NASDAQ;USD;
Premier Finl Bncp;PFBI;NASDAQ;USD;
Peoples Finl Corp;PFBX;NASDAQ;USD;
Dynamic Financials Powershares;PFI;NASDAQ;USD;
Profire Energy Cmn;PFIE;NASDAQ;USD;
P F Inds Inc A;PFIN;NASDAQ;USD;
Peoples Finl Svcs Co;PFIS;NASDAQ;USD;
Pennantpark Fltng Rt;PFLT;NASDAQ;USD;
Dividend Achievers Powershares;PFM;NASDAQ;USD;
Performant Financial;PFMT;NASDAQ;USD;
Proofpoint Inc;PFPT;NASDAQ;USD;
Pfsweb Inc;PFSW;NASDAQ;USD;
Peapack Gladstone Fi;PGC;NASDAQ;USD;
Golden Dragon China Powershares;PGJ;NASDAQ;USD;
Pershing Gold Cmn;PGLC;NASDAQ;USD;
Progenics Pharmaceut;PGNX;NASDAQ;USD;
PHI Inc;PHII;NASDAQ;USD;
PHI Inc Non-Voting;PHIIK;NASDAQ;USD;
Photomedex Inc;PHMD;NASDAQ;USD;
Water Resources Powershares;PHO;NASDAQ;USD;
Impinj Inc Cmn;PI;NASDAQ;USD;
Pico Holdings Inc;PICO;NASDAQ;USD;
Intl Dividend Achievers Powershares;PID;NASDAQ;USD;
Powershares DWA Emerging Markets Momentum Portfo;PIE;NASDAQ;USD;
1347 Property Ins Cmn;PIH;NASDAQ;USD;
Premier Inc Cl A Cmn;PINC;NASDAQ;USD;
Global Water Powershares;PIO;NASDAQ;USD;
Pieris Pharma Cmn;PIRS;NASDAQ;USD;
Powershares DWA Developed Markets Momentum Portf;PIZ;NASDAQ;USD;
Parke Bancorp Inc;PKBK;NASDAQ;USD;
Park Ohio Hldg Cp;PKOH;NASDAQ;USD;
Buyback Achievers Powershares;PKW;NASDAQ;USD;
Photronics Inc;PLAB;NASDAQ;USD;
Dave & Buster's Ente;PLAY;NASDAQ;USD;
Plumas Bancorp;PLBC;NASDAQ;USD;
Children's Place Inc;PLCE;NASDAQ;USD;
Popeyes Louisiana;PLKI;NASDAQ;USD;
Preformed Line Prd;PLPC;NASDAQ;USD;
Planet Payment;PLPM;NASDAQ;USD;
Pulse Biosciences CS;PLSE;NASDAQ;USD;
Plug Power Inc;PLUG;NASDAQ;USD;
Eplus Inc;PLUS;NASDAQ;USD;
1-30 Laddered Treasury Powershares;PLW;NASDAQ;USD;
Plexus Cp;PLXS;NASDAQ;USD;
Pacific Mercantile;PMBC;NASDAQ;USD;
Psychemedics;PMD;NASDAQ;USD;
Pingtan Marine;PME;NASDAQ;USD;
Etfis Isectors Post-Mpt Growth ETF;PMPT;NASDAQ;USD;
CPI Card Group Cmn;PMTS;NASDAQ;USD;
Patriot Natl Bncp;PNBK;NASDAQ;USD;
Pinnacle Finl Ptnrs;PNFP;NASDAQ;USD;
Pinnacle Entmt Cmn;PNK;NASDAQ;USD;
Pennantpark Investme;PNNT;NASDAQ;USD;
PS Nasdaq Internet;PNQI;NASDAQ;USD;
Panera Bread A;PNRA;NASDAQ;USD;
Primeenergy Cp;PNRG;NASDAQ;USD;
Pointer Telocation;PNTR;NASDAQ;USD;
Insulet Corporation;PODD;NASDAQ;USD;
Polar Power Inc. Common Stock;POLA;NASDAQ;USD;
Pool Corporation;POOL;NASDAQ;USD;
Pope Resource Uts;POPE;NASDAQ;USD;
Power Integratn;POWI;NASDAQ;USD;
Powell Inds Inc;POWL;NASDAQ;USD;
Pacific Premier Bncp;PPBI;NASDAQ;USD;
Pilgrim's Pride Cmn;PPC;NASDAQ;USD;
Vaneck Vectors Pharm;PPH;NASDAQ;USD;
Peregrine Pharma New;PPHM;NASDAQ;USD;
Peregrine Pharmaceut;PPHMP;NASDAQ;USD;
Pioneer Pwr Sol Cmn;PPSI;NASDAQ;USD;
Pra Group Inc Cmn;PRAA;NASDAQ;USD;
Pra Health Cmn Stk;PRAH;NASDAQ;USD;
Prana Bio Ltd Ads S1;PRAN;NASDAQ;USD;
Perceptron Inc;PRCP;NASDAQ;USD;
Perficient Inc;PRFT;NASDAQ;USD;
US 1500 Powershares;PRFZ;NASDAQ;USD;
Progress Software;PRGS;NASDAQ;USD;
Prgx Global Inc;PRGX;NASDAQ;USD;
Primoris Services Cp;PRIM;NASDAQ;USD;
Parkervision Inc;PRKR;NASDAQ;USD;
Primo Water Corporat;PRMW;NASDAQ;USD;
Powershares Dynamic Industrials;PRN;NASDAQ;USD;
Provident Financial;PROV;NASDAQ;USD;
Prophase Labs Inc;PRPH;NASDAQ;USD;
Proqr Therapeutics;PRQR;NASDAQ;USD;
Providence Svc Cp;PRSC;NASDAQ;USD;
Cafepress Inc;PRSS;NASDAQ;USD;
Prothena Corp;PRTA;NASDAQ;USD;
Paratek Pharma Inc;PRTK;NASDAQ;USD;
Proteon Thera Com ST;PRTO;NASDAQ;USD;
U.S. Auto Parts Netw;PRTS;NASDAQ;USD;
Parexel Intl Cp;PRXL;NASDAQ;USD;
Prism Tech Grp Cmn;PRZM;NASDAQ;USD;
Pshs Gbl Gld & Prc M;PSAU;NASDAQ;USD;
Prospect Resources Ltd;PSC;NASDAQ;USD;
PS S&P Smallcap Consumer Staples;PSCC;NASDAQ;USD;
PS S&P Smallcap Consumer Discretionary;PSCD;NASDAQ;USD;
PS S&P Smallcap Energy;PSCE;NASDAQ;USD;
PS S&P Smallcap Financials;PSCF;NASDAQ;USD;
PS S&P Smallcap Health Care;PSCH;NASDAQ;USD;
PS S&P Smallcap Industrials;PSCI;NASDAQ;USD;
PS S&P Smallcap Materials;PSCM;NASDAQ;USD;
PS S&P Smallcap Information Technology;PSCT;NASDAQ;USD;
PS S&P Smallcap Utilities;PSCU;NASDAQ;USD;
Psivida Corp Com;PSDV;NASDAQ;USD;
Prospect Capital Cp;PSEC;NASDAQ;USD;
Prncpl Prce Sttr ETF;PSET;NASDAQ;USD;
Power Solutns Itl Cmn;PSIX;NASDAQ;USD;
Dynamic Consumer Staples Powershares;PSL;NASDAQ;USD;
Pricesmart Inc;PSMT;NASDAQ;USD;
Park Sterling Corpor;PSTB;NASDAQ;USD;
Pluristem Therapeutc;PSTI;NASDAQ;USD;
Ptc Inc;PTC;NASDAQ;USD;
Ptc Therapeutics Cmn;PTCT;NASDAQ;USD;
Patterson-Uti Energy;PTEN;NASDAQ;USD;
Dynamic Technology Powershares;PTF;NASDAQ;USD;
Protagonist Therapeutics Inc;PTGX;NASDAQ;USD;
Dynamic Healthcare Powershares;PTH;NASDAQ;USD;
Proteostasis Ther Cmn;PTI;NASDAQ;USD;
Pain Therapeutics;PTIE;NASDAQ;USD;
Portola Pharma Cmn;PTLA;NASDAQ;USD;
Partner Comm Co Ltd;PTNR;NASDAQ;USD;
P A M Transport Sv;PTSI;NASDAQ;USD;
Pernix Theraptcs Cmn;PTX;NASDAQ;USD;
Penntex Midstream;PTXP;NASDAQ;USD;
Peoples Utah Cmn Stk;PUB;NASDAQ;USD;
Dynamic Utilities Powershares;PUI;NASDAQ;USD;
Pulmatrix Inc;PULM;NASDAQ;USD;
Penn Va Corp;PVAC;NASDAQ;USD;
Provident Bancorp CS;PVBC;NASDAQ;USD;
Privatebancorp Inc;PVTB;NASDAQ;USD;
Privatebncrp Trst IV;PVTBP;NASDAQ;USD;
Penns Woods Bancorp;PWOD;NASDAQ;USD;
Dynamic Energy Powershares;PXI;NASDAQ;USD;
Pixelworks Inc;PXLW;NASDAQ;USD;
Pyxis Tankers Cmn;PXS;NASDAQ;USD;
Prncpl Shrhl Yld ETF;PY;NASDAQ;USD;
Payment Data Syst Cmn;PYDS;NASDAQ;USD;
Paypal Holdings;PYPL;NASDAQ;USD;
Dynamic Basic Materials Powershares;PYZ;NASDAQ;USD;
Phaserx Inc Cmn;PZRX;NASDAQ;USD;
Papa John's Intl;PZZA;NASDAQ;USD;
Qtec First Trust ETF;QABA;NASDAQ;USD;
Qad Inc;QADA;NASDAQ;USD;
Q A D Inc Cl B;QADB;NASDAQ;USD;
Ishrs MSCI Qatar Cp;QAT;NASDAQ;USD;
Qualstar Corp;QBAK;NASDAQ;USD;
First Trust Cl Edg Grn;QCLN;NASDAQ;USD;
Qualcomm Inc;QCOM;NASDAQ;USD;
Qcr Holdings Inc;QCRH;NASDAQ;USD;
Quidel Cp;QDEL;NASDAQ;USD;
Qiagen N.V.;QGEN;NASDAQ;USD;
First TR Rba Ql ETF;QINC;NASDAQ;USD;
Qiwi Plc ADR;QIWI;NASDAQ;USD;
Flxshrs US Ql Lg Cap;QLC;NASDAQ;USD;
Qualys Inc;QLYS;NASDAQ;USD;
Quinstreet Inc;QNST;NASDAQ;USD;
Quinpario Acq2 Com;QPAC;NASDAQ;USD;
Quinpario Acq 2 Unit;QPACU;NASDAQ;USD;
Quinpario Acq2 Wrnt;QPACW;NASDAQ;USD;
First Trust Nasdaq-1;QQEW;NASDAQ;USD;
Powershares QQQ;QQQ;NASDAQ;USD;
Global X Nasdaq Chin;QQQC;NASDAQ;USD;
Nuveen Nasdaq 100;QQQX;NASDAQ;USD;
First Trust Ex Tech;QQXT;NASDAQ;USD;
Quest Resource Cmn;QRHC;NASDAQ;USD;
Qorvo Inc Cmn;QRVO;NASDAQ;USD;
Quality Systems Inc;QSII;NASDAQ;USD;
First Trust Nasdaq-1;QTEC;NASDAQ;USD;
Quantenna Communications Inc;QTNA;NASDAQ;USD;
Quotient Limited Ord;QTNT;NASDAQ;USD;
Quicklogic Corp;QUIK;NASDAQ;USD;
Qumu Corporation;QUMU;NASDAQ;USD;
Qunar Cayman Isl Ads;QUNR;NASDAQ;USD;
Uniqure N.V.;QURE;NASDAQ;USD;
Liberty Int Qvc Sr A;QVCA;NASDAQ;USD;
Liberty Int Qvc Sr B;QVCB;NASDAQ;USD;
Recon Nq100 Cv Call;QYLD;NASDAQ;USD;
Rada Electr Inds Ltd;RADA;NASDAQ;USD;
Freightcar America;RAIL;NASDAQ;USD;
Rand Capital Cp;RAND;NASDAQ;USD;
Ultragenyx Pharmaceu;RARE;NASDAQ;USD;
Ra Pharmaceuticals Inc;RARX;NASDAQ;USD;
Rave Restaurant Grp;RAVE;NASDAQ;USD;
Raven Industries Inc;RAVN;NASDAQ;USD;
Republic Bancorp Inc;RBCAA;NASDAQ;USD;
Rubicon Technology;RBCN;NASDAQ;USD;
Royal Bncsh of Pa;RBPAA;NASDAQ;USD;
Rent-A-Center Inc;RCII;NASDAQ;USD;
Rocky Brands Inc;RCKY;NASDAQ;USD;
R C M Tech Inc;RCMT;NASDAQ;USD;
Recon Technology Lt;RCON;NASDAQ;USD;
Radcom Ltd;RDCM;NASDAQ;USD;
Redhill Biophrma ADR;RDHL;NASDAQ;USD;
Reading Intl Cl A;RDI;NASDAQ;USD;
Reading Intl Cl B;RDIB;NASDAQ;USD;
Radnet Inc;RDNT;NASDAQ;USD;
Radius Health Cmn;RDUS;NASDAQ;USD;
First Trust ETF Vi;RDVY;NASDAQ;USD;
Radware Ltd;RDWR;NASDAQ;USD;
Resources Connect;RECN;NASDAQ;USD;
Research Frontiers;REFR;NASDAQ;USD;
Renewable Energy;REGI;NASDAQ;USD;
Regeneron Pharmaceutical;REGN;NASDAQ;USD;
Reis Inc;REIS;NASDAQ;USD;
Richardson Electrncs;RELL;NASDAQ;USD;
Reliv Intl Inc;RELV;NASDAQ;USD;
Real Industry Cmn;RELY;NASDAQ;USD;
Recro Pharma Inc;REPH;NASDAQ;USD;
Resonant Inc Cmn Stk;RESN;NASDAQ;USD;
Reata Pharma Cla  Cmn;RETA;NASDAQ;USD;
Rex Energy Corporati;REXX;NASDAQ;USD;
Fst Tst Rvrfrt Dy Ap;RFAP;NASDAQ;USD;
First Trust Rvfrnt Ddi;RFDI;NASDAQ;USD;
First Trust Riverfront Dynamic;RFEM;NASDAQ;USD;
First Trust Rvrfr Dy EU;RFEU;NASDAQ;USD;
RF Industries Ltd;RFIL;NASDAQ;USD;
Rgc Resources Inc;RGCO;NASDAQ;USD;
Repligen Cp;RGEN;NASDAQ;USD;
Royal Gold Inc;RGLD;NASDAQ;USD;
Regulus Therapeutics;RGLS;NASDAQ;USD;
Regenxbio Inc Cmn;RGNX;NASDAQ;USD;
Real Goods Solar Inc;RGSE;NASDAQ;USD;
Ricebran Technologie;RIBT;NASDAQ;USD;
Ricebrantech Warrant;RIBTW;NASDAQ;USD;
RCI Hospitality Hold;RICK;NASDAQ;USD;
Rigel Pharmaceutical;RIGL;NASDAQ;USD;
B. Riley Financl Cmn;RILY;NASDAQ;USD;
B. Riley Financial Inc;RILYL;NASDAQ;USD;
Arcadia Bio Cmn Stk;RKDA;NASDAQ;USD;
Rlj Entertainment;RLJE;NASDAQ;USD;
Rand Logistics Inc;RLOG;NASDAQ;USD;
Rambus Inc;RMBS;NASDAQ;USD;
Rocky Mt Chocolate;RMCF;NASDAQ;USD;
Rmg Networks Holding;RMGN;NASDAQ;USD;
The Rmr Grp A Cmn;RMR;NASDAQ;USD;
Rockwell Medical In;RMTI;NASDAQ;USD;
Randolph Bancorp Inc;RNDB;NASDAQ;USD;
Rignet Inc;RNET;NASDAQ;USD;
Renasant Corporation;RNST;NASDAQ;USD;
Rennova Health Inc;RNVA;NASDAQ;USD;
Rennova Health Inc Wt;RNVAZ;NASDAQ;USD;
Realnetworks Inc;RNWK;NASDAQ;USD;
Robo Glb Rob;ROBO;NASDAQ;USD;
Gibraltar Ind Inc;ROCK;NASDAQ;USD;
Radio One Inc;ROIA;NASDAQ;USD;
Radio One Inc Cl D;ROIAK;NASDAQ;USD;
Retail Opp Invts Cp;ROIC;NASDAQ;USD;
Roka Bioscience Inc;ROKA;NASDAQ;USD;
RBC Bearings Incorp;ROLL;NASDAQ;USD;
Rosetta Genomics Ltd;ROSG;NASDAQ;USD;
Ross Stores Inc;ROST;NASDAQ;USD;
Realpage Inc;RP;NASDAQ;USD;
Rapid7 Inc Cmn Stk;RPD;NASDAQ;USD;
Repros Therapeutics;RPRX;NASDAQ;USD;
Rpx Corporation;RPXC;NASDAQ;USD;
Red Robin Gourm;RRGB;NASDAQ;USD;
Rd Rock Rsrts Cla Cmn;RRR;NASDAQ;USD;
Radisys Cp;RSYS;NASDAQ;USD;
Rti Surgical Inc;RTIX;NASDAQ;USD;
Rentech Cmn Stk;RTK;NASDAQ;USD;
Root9B Technologies Inc;RTNB;NASDAQ;USD;
Retrophin Inc Cmn;RTRX;NASDAQ;USD;
Ritter Pharmac. Com;RTTR;NASDAQ;USD;
Sunrun Inc Cmn Stk;RUN;NASDAQ;USD;
Rush Entpr Cl A;RUSHA;NASDAQ;USD;
Rush Entpr Cl B;RUSHB;NASDAQ;USD;
Ruth's Hospitality;RUTH;NASDAQ;USD;
Reven Housing REIT;RVEN;NASDAQ;USD;
Revolution Lgt Tc;RVLT;NASDAQ;USD;
Revance Therapeutics;RVNC;NASDAQ;USD;
Riverview Bancorp;RVSB;NASDAQ;USD;
Rewalk Roboti Ord Sh;RWLK;NASDAQ;USD;
Ignyta Inc Cmn;RXDX;NASDAQ;USD;
Rxi Pharmaceuticals;RXII;NASDAQ;USD;
Rxi Pharmaceuticals Corporation Warrants Expirin;RXIIW;NASDAQ;USD;
Ryanair Hldgs Plc;RYAAY;NASDAQ;USD;
Sabre Corporation Cmn;SABR;NASDAQ;USD;
Saexploration Hldgs;SAEX;NASDAQ;USD;
Sanderson Farms In;SAFM;NASDAQ;USD;
Safety Ins Group Inc;SAFT;NASDAQ;USD;
Sage Therapeutic Com;SAGE;NASDAQ;USD;
Saia Inc;SAIA;NASDAQ;USD;
Sajan Cmn Stk;SAJA;NASDAQ;USD;
Salisbury Bancorp;SAL;NASDAQ;USD;
Retailmenot Inc;SALE;NASDAQ;USD;
Salem Media Grp Inc;SALM;NASDAQ;USD;
Silvercrest Ast Cm A;SAMG;NASDAQ;USD;
Sanmina Corp;SANM;NASDAQ;USD;
S&W Seed Company;SANW;NASDAQ;USD;
Sandy Spring Bancorp;SASR;NASDAQ;USD;
Echostar Corp;SATS;NASDAQ;USD;
Diversified Rstrt HD;SAUC;NASDAQ;USD;
Spirit Airlines Inc;SAVE;NASDAQ;USD;
SBA Communications;SBAC;NASDAQ;USD;
Strongbridge Bio Ord;SBBP;NASDAQ;USD;
Sussex Bancorp;SBBX;NASDAQ;USD;
Seacoast Banking Cp;SBCF;NASDAQ;USD;
Sunshine Bancorp Cmn;SBCP;NASDAQ;USD;
Sb Financial Group;SBFG;NASDAQ;USD;
Sb Fin Grp Dep Shs;SBFGP;NASDAQ;USD;
